"organization_id","converted","updated_at","last_trial_step","last_trial_activity","trial_status","total_steps","trial_start","trial_start_week","trial_end"
"1f3202ad62ccb9602198d3a4f6fff90d","1","2024-02-26 18:46:23","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-26 18:39:19","2024-02-25","2024-03-27 18:39:19"
"44db5cdc15ddb0476f97d7118990bbda","0","2024-02-27 07:54:54","1","Scheduling.Shift.Created","Not Completed","2","2024-02-09 04:35:00","2024-02-04","2024-03-10 04:35:00"
"08e60afb4c04b4d96069c17605dfa3ba","0","2024-02-27 11:24:56","1","Scheduling.Shift.Created","Not Completed","2","2024-02-27 11:23:17","2024-02-25","2024-03-28 11:23:17"
"0ae2610f63d08817a7761d246465b5ac","0","2024-02-27 11:28:27","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-27 11:19:51","2024-02-25","2024-03-28 11:19:51"
"37c53ae0608690cd09d1b2537f01ae9a","0","2024-02-27 13:22:52","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-27 10:18:06","2024-02-25","2024-03-28 10:18:06"
"2d6bdcb956797359b9d15b4fb4800611","0","2024-02-27 13:57:32","1","Scheduling.Shift.Created","Not Completed","2","2024-02-27 13:54:11","2024-02-25","2024-03-28 13:54:11"
"0709aa2d5ca70a5f68254919a66f1241","0","2024-02-27 14:50:59","1","Scheduling.Shift.Created","Not Completed","2","2024-02-27 14:43:38","2024-02-25","2024-03-28 14:43:38"
"25f9631cfdd7929666640b3783c4dd20","0","2024-02-27 14:56:23","3","Scheduling.Shift.Approved","Completed","5","2024-02-27 13:40:43","2024-02-25","2024-03-28 13:40:43"
"233157832ed8d928e087eb3b8a556a8e","0","2024-02-27 15:29:36","5","Scheduling.Template.ApplyModal.Applied","Not Completed","4","2024-01-30 11:25:32","2024-01-28","2024-02-29 11:25:32"
"1eafec7905849c007793584113a4bd0f","0","2024-02-27 16:00:36","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-27 15:54:08","2024-02-25","2024-03-28 15:54:08"
"30541e15a252a265eb7335530225f636","0","2024-02-27 16:38:12","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-27 16:26:25","2024-02-25","2024-03-28 16:26:25"
"092b14f16e4ba0c8afc8407d2056cec8","1","2024-02-27 18:53:43","1","Scheduling.Shift.Created","Not Completed","3","2024-02-27 18:50:12","2024-02-25","2024-03-28 18:50:12"
"290c5bdc3b32e4472fdf552e34a4249a","0","2024-02-27 19:13:09","1","Scheduling.Shift.Created","Not Completed","2","2024-02-27 19:11:10","2024-02-25","2024-03-28 19:11:10"
"034f79f7c3872440005c658e9514781a","0","2024-02-27 19:44:24","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-27 19:36:39","2024-02-25","2024-03-28 19:36:39"
"1a1ffaf6d1444aad83637aba91a5554b","1","2024-02-28 07:36:31","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-28 07:16:32","2024-02-25","2024-03-29 07:16:32"
"47c77afa03f6aab8c63dc8b51f314d71","0","2024-02-28 07:40:48","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-18 22:35:30","2024-02-18","2024-03-19 22:35:30"
"15cd3541984c0ad0c93cdc64e8fd1e8a","0","2024-02-28 10:21:49","1","Scheduling.Shift.Created","Not Completed","2","2024-02-28 10:13:33","2024-02-25","2024-03-29 10:13:33"
"3f19f70e3c54ea5f1cb4ff375d50426a","0","2024-02-28 17:27:28","1","Scheduling.Shift.Created","Not Completed","2","2024-02-28 17:23:38","2024-02-25","2024-03-29 17:23:38"
"4b105e49608d97e02a38da8f239b898a","0","2024-02-28 18:24:51","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-28 16:00:47","2024-02-25","2024-03-29 16:00:47"
"1071edfc892911f72636f444fba820d8","0","2024-02-28 18:34:46","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-28 18:31:29","2024-02-25","2024-03-29 18:31:29"
"403122439df7d6d5b6bffd8f30b88d01","0","2024-02-28 19:34:18","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-28 19:31:00","2024-02-25","2024-03-29 19:31:00"
"3b4928992a1ec88f566a20b25ccbb8bc","0","2024-02-28 20:16:26","3","Scheduling.Shift.Approved","Completed","6","2024-02-13 23:18:53","2024-02-11","2024-03-14 23:18:53"
"10fafd8edc2d00cea3808597f562020c","0","2024-02-28 21:01:49","3","Scheduling.Shift.Approved","Completed","6","2024-02-17 14:49:44","2024-02-11","2024-03-18 14:49:44"
"4079d96c35b3cedd53710d49023dee1f","0","2024-02-28 23:15:08","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-20 08:10:19","2024-02-18","2024-03-21 08:10:19"
"29d5fa4201f5a09bc74cccd66a7c8cf9","0","2024-02-29 01:20:37","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-29 00:54:23","2024-02-25","2024-03-30 00:54:23"
"23f20bd9b802261dd5ee596e76fc3cbc","0","2024-02-29 05:58:41","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-29 05:46:47","2024-02-25","2024-03-30 05:46:47"
"3ea39686736ebddf0397439d0bfca9a7","0","2024-02-29 11:21:44","1","Scheduling.Shift.Created","Not Completed","2","2024-02-29 11:16:04","2024-02-25","2024-03-30 11:16:04"
"2d07bca001eece22729d240e3145bc7c","0","2024-02-29 11:41:02","0","First.Action","Not Completed","1","2024-02-29 11:36:36","2024-02-25","2024-03-30 11:36:36"
"35ef164f441c37c96e19d11622604347","0","2024-02-29 12:38:41","1","Scheduling.Shift.Created","Not Completed","2","2024-02-29 09:38:29","2024-02-25","2024-03-30 09:38:29"
"239d1774d4e2d661649755e172e02ca8","0","2024-02-29 12:55:03","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-29 12:48:48","2024-02-25","2024-03-30 12:48:48"
"06181595fb8190647f6f6194dafddc34","1","2024-02-29 13:16:50","4","Scheduling.Shift.AssignmentChanged","Completed","7","2024-02-25 15:15:01","2024-02-25","2024-03-26 15:15:01"
"24a5f49f1d23af6d78f6b716ddd22c04","0","2024-02-29 13:27:36","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-29 13:16:06","2024-02-25","2024-03-30 13:16:06"
"2f7a2a2708397417332773725d2a07ba","1","2024-02-29 14:26:53","1","Scheduling.Shift.Created","Not Completed","4","2024-02-29 14:23:40","2024-02-25","2024-03-30 14:23:40"
"04e2e1509ccf0a2bdaf1a965610037b1","1","2024-02-29 14:35:23","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-29 14:29:45","2024-02-25","2024-03-30 14:29:45"
"47fd768136710166bdd61cace45c54b4","0","2024-02-29 14:45:07","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-18 15:11:17","2024-02-18","2024-03-19 15:11:17"
"2a4d72d29e408548e73d29f2d9890a60","0","2024-02-29 15:09:11","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-24 21:16:14","2024-02-18","2024-03-25 21:16:14"
"16f6e10939ae01a81e10232fbe506bcc","0","2024-02-29 20:17:37","1","Scheduling.Shift.Created","Not Completed","3","2024-02-29 18:19:59","2024-02-25","2024-03-30 18:19:59"
"03f1d05024023444cc47a879338832d1","0","2024-02-29 20:28:16","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-29 15:25:17","2024-02-25","2024-03-30 15:25:17"
"4914791cbad9bfc77471afef44a9c928","0","2024-02-29 21:51:47","3","Scheduling.Shift.Approved","Completed","5","2024-02-03 13:25:46","2024-01-28","2024-03-04 13:25:46"
"416b28f07cdbdf3630e3e8f4d828d814","0","2024-02-29 22:07:53","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-29 22:01:17","2024-02-25","2024-03-30 22:01:17"
"038a88273353c8e7451900f752770e5c","0","2024-02-29 22:11:21","1","Scheduling.Shift.Created","Not Completed","2","2024-02-29 22:09:03","2024-02-25","2024-03-30 22:09:03"
"298f5a051571ef1fbc2cf4f45b436041","1","2024-02-29 22:15:42","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-29 09:21:31","2024-02-25","2024-03-30 09:21:31"
"4e03db56b8cad5be5bf59fdac60a5af1","1","2024-02-29 23:13:35","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-29 21:25:49","2024-02-25","2024-03-30 21:25:49"
"10445441ae4352735871b5c8a1350e14","0","2024-03-01 01:39:24","1","Scheduling.Shift.Created","Not Completed","2","2024-03-01 01:36:53","2024-02-25","2024-03-31 01:36:53"
"324950d5932fc7ef8ab26bac1e847b0b","0","2024-03-01 02:03:36","2","Mobile.Schedule.Loaded","Completed","5","2024-03-01 00:21:15","2024-02-25","2024-03-31 00:21:15"
"038fa01ec2e98ec6966e2264cb960bc7","0","2024-03-01 03:33:39","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-09 11:45:29","2024-02-04","2024-03-10 11:45:29"
"2ad2e47060d78555449f2a14c417f84c","0","2024-03-01 05:47:50","1","Scheduling.Shift.Created","Not Completed","2","2024-03-01 05:46:21","2024-02-25","2024-03-31 05:46:21"
"3e851a75b56c8dcb5251ff13b31378c0","0","2024-03-01 06:40:19","1","Scheduling.Shift.Created","Not Completed","3","2024-03-01 06:32:42","2024-02-25","2024-03-31 06:32:42"
"280715ff699a974774a83380d39af25c","1","2024-03-01 08:57:59","4","Scheduling.Shift.AssignmentChanged","Completed","6","2024-02-19 15:08:47","2024-02-18","2024-03-20 15:08:47"
"150dd4bcd844cb515c6fce46588bb382","0","2024-03-01 11:28:22","1","Scheduling.Shift.Created","Not Completed","3","2024-02-28 10:51:55","2024-02-25","2024-03-29 10:51:55"
"39ee224053de226dbfbe0ca7c7f65bb9","1","2024-03-01 12:00:00","5","Scheduling.Template.ApplyModal.Applied","Not Completed","4","2024-03-01 10:39:23","2024-02-25","2024-03-31 10:39:23"
"0d02bb2571648071ed7e0be7e704ebef","1","2024-03-01 13:45:04","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-03-01 13:25:15","2024-02-25","2024-03-31 13:25:15"
"201891438e131d7b6d0898f8cca7272c","1","2024-03-01 15:09:28","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-29 12:23:29","2024-02-25","2024-03-30 12:23:29"
"1649d437531b551c061b25a2f2b98fd7","1","2024-03-01 16:38:21","1","Scheduling.Shift.Created","Not Completed","3","2024-03-01 16:34:52","2024-02-25","2024-03-31 16:34:52"
"3f94e3f667647b1662c2adbb58c69a8d","1","2024-03-01 19:45:41","2","Mobile.Schedule.Loaded","Not Completed","3","2024-03-01 19:34:08","2024-02-25","2024-03-31 19:34:08"
"44012156f7cea4375db87abdd6f16bdf","0","2024-03-02 00:52:25","1","Scheduling.Shift.Created","Not Completed","2","2024-03-02 00:44:47","2024-02-25","2024-04-01 00:44:47"
"3b2f3db97ddc1712ab8acf7d7af57760","0","2024-03-02 10:52:00","1","Scheduling.Shift.Created","Not Completed","2","2024-03-02 10:39:57","2024-02-25","2024-04-01 10:39:57"
"36085896c9beb66cb175f783f2a8e3b6","0","2024-03-02 20:23:34","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-27 15:14:25","2024-02-25","2024-03-28 15:14:25"
"23f9199b1b3adba933e3deb8e0c1003c","0","2024-03-02 23:35:27","1","Scheduling.Shift.Created","Not Completed","2","2024-03-02 23:25:32","2024-02-25","2024-04-01 23:25:32"
"017040c4e1ed4e79578a8c86c89ef6e9","0","2024-03-03 01:42:51","1","Scheduling.Shift.Created","Not Completed","2","2024-03-03 01:29:32","2024-03-03","2024-04-02 01:29:32"
"4c6884d39968fcf18f43b0ae12595197","0","2024-03-03 03:10:28","1","Scheduling.Shift.Created","Not Completed","3","2024-03-03 03:07:41","2024-03-03","2024-04-02 03:07:41"
"0b425a2d338936d433e24ec013e5675a","0","2024-03-03 08:35:46","5","Scheduling.Template.ApplyModal.Applied","Not Completed","3","2024-03-02 09:42:24","2024-02-25","2024-04-01 09:42:24"
"039dbb881f0cabed1a145aa6b70e910d","0","2024-03-03 10:38:15","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-26 14:48:24","2024-02-25","2024-03-27 14:48:24"
"4c1c7ae5c7f18fc70ae68c8a806e8054","0","2024-03-03 12:11:37","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-03 10:02:04","2024-03-03","2024-04-02 10:02:04"
"30526f2fbb3b7e88255bf2e84e5a4ef9","0","2024-03-03 13:53:57","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-03 11:06:14","2024-03-03","2024-04-02 11:06:14"
"38075cca95ab83bd978470b605c2aa7a","0","2024-03-03 13:59:40","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-12 14:59:43","2024-02-11","2024-03-13 14:59:43"
"1b3fbdb9ca7c59018d7d0559806c302b","0","2024-03-03 14:22:23","1","Scheduling.Shift.Created","Not Completed","2","2024-03-03 13:58:38","2024-03-03","2024-04-02 13:58:38"
"0c0810592139c3a4b6518b3565493da5","0","2024-03-03 15:20:11","1","Scheduling.Shift.Created","Not Completed","2","2024-03-03 15:12:07","2024-03-03","2024-04-02 15:12:07"
"390783c37381799f490c4979f691655c","0","2024-03-03 16:07:28","2","Mobile.Schedule.Loaded","Completed","6","2024-03-03 12:07:02","2024-03-03","2024-04-02 12:07:02"
"37cbd6507565506fa3b630e9a7f89f12","0","2024-03-03 21:03:54","2","Mobile.Schedule.Loaded","Not Completed","3","2024-03-03 20:52:30","2024-03-03","2024-04-02 20:52:30"
"40a5a196371eb3450f84eabfe93c60d0","1","2024-03-04 08:13:34","1","Scheduling.Shift.Created","Not Completed","3","2024-03-04 08:08:34","2024-03-03","2024-04-03 08:08:34"
"3f946657e3236f2ff7bf6fab8530ba80","0","2024-03-04 08:28:12","1","Scheduling.Shift.Created","Not Completed","2","2024-03-04 08:23:38","2024-03-03","2024-04-03 08:23:38"
"1ce883bfcaf30c387698f8a00ce065f9","0","2024-03-04 09:54:53","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-04 09:12:29","2024-03-03","2024-04-03 09:12:29"
"43bd076ec0568a355a5c994b0b400082","0","2024-03-04 10:55:18","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-04 10:43:49","2024-03-03","2024-04-03 10:43:49"
"45a468196b54d01634e73a6dc81e1854","0","2024-03-04 10:55:30","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-22 11:23:49","2024-02-18","2024-03-23 11:23:49"
"4cb5355e3dbbfac0e212ba441df910e0","0","2024-03-04 11:23:30","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-08 17:55:30","2024-02-04","2024-03-09 17:55:30"
"344707ee2709824d87b93c3208b64d28","0","2024-03-04 12:22:39","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-04 12:08:29","2024-03-03","2024-04-03 12:08:29"
"0822fd89d7aa326ab1a6dd2e45e5e2ef","0","2024-03-04 13:02:00","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-27 09:26:43","2024-02-25","2024-03-28 09:26:43"
"24f790172e0fd0b2af50c364eb64026c","0","2024-03-04 13:25:09","3","Scheduling.Shift.Approved","Not Completed","4","2024-03-03 20:02:51","2024-03-03","2024-04-02 20:02:51"
"4b01ecb9d8aa44925ecf03e0314e4580","0","2024-03-04 13:32:54","1","Scheduling.Shift.Created","Not Completed","2","2024-02-27 11:52:35","2024-02-25","2024-03-28 11:52:35"
"1409bd2aef5cc00bcb5167d30f6aaa67","1","2024-03-04 16:45:11","1","Scheduling.Shift.Created","Not Completed","3","2024-03-04 16:43:44","2024-03-03","2024-04-03 16:43:44"
"2c67cc6d8effc3ed2a52e91add79c08a","1","2024-03-04 18:10:54","1","Scheduling.Shift.Created","Not Completed","3","2024-03-04 18:05:20","2024-03-03","2024-04-03 18:05:20"
"3b92b9c9e0c5f2dd0b450025c1991106","0","2024-03-04 19:17:56","2","Mobile.Schedule.Loaded","Not Completed","4","2024-03-04 18:25:28","2024-03-03","2024-04-03 18:25:28"
"1aa674f21b506118a37daa03c6922c6d","0","2024-03-04 19:40:33","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-04 18:10:50","2024-03-03","2024-04-03 18:10:50"
"41223f0d1a7600f2c266b93c3a8553b0","0","2024-03-04 20:06:42","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-04 20:01:38","2024-03-03","2024-04-03 20:01:38"
"05c7dd78a740a557a3d8712fa28650a6","1","2024-03-04 20:15:55","3","Scheduling.Shift.Approved","Completed","6","2024-02-26 17:01:45","2024-02-25","2024-03-27 17:01:45"
"03fcb0ac9bde23aa61e6017c8748ebd0","0","2024-03-04 20:35:04","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-28 19:16:45","2024-02-25","2024-03-29 19:16:45"
"45eb5ff53d41f172f3b2240f9e3d1ccc","0","2024-03-04 21:24:24","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-04 21:17:20","2024-03-03","2024-04-03 21:17:20"
"24720a63f84548a38686fb6ce8640a6b","0","2024-03-04 23:28:58","1","Scheduling.Shift.Created","Not Completed","2","2024-03-04 23:27:19","2024-03-03","2024-04-03 23:27:19"
"1dd8a738ef7bab6fc8b68dd470d8edd3","0","2024-03-04 23:35:06","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-04 23:21:17","2024-03-03","2024-04-03 23:21:17"
"29e17d4a06853da0a394348b785a11c9","0","2024-03-05 09:35:45","1","Scheduling.Shift.Created","Not Completed","2","2024-03-05 09:31:05","2024-03-03","2024-04-04 09:31:05"
"4bee4b70ff70c837ed7a67846150b2f2","0","2024-03-05 09:40:08","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-05 09:23:29","2024-03-03","2024-04-04 09:23:29"
"11d58706814c10631552d477a23fc28d","1","2024-03-05 12:23:17","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-03-05 12:13:05","2024-03-03","2024-04-04 12:13:05"
"3e11cdaaf869e22c7d492802e96b0c06","0","2024-03-05 13:06:00","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-23 15:09:59","2024-02-18","2024-03-24 15:09:59"
"2a1be3472ac43b76e03ed45bb5e371ec","0","2024-03-05 13:06:18","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-14 14:27:51","2024-02-11","2024-03-15 14:27:51"
"3278fa5ab589673ad7ba9b1f055b40d5","0","2024-03-05 15:14:23","1","Scheduling.Shift.Created","Not Completed","2","2024-03-05 15:13:07","2024-03-03","2024-04-04 15:13:07"
"1ea66f9d2d4ee46921cf149a0e3b41fa","0","2024-03-05 16:25:51","3","Scheduling.Shift.Approved","Not Completed","3","2024-03-05 15:57:40","2024-03-03","2024-04-04 15:57:40"
"17b1640beaeea58e359203746d1be695","1","2024-03-05 19:52:40","1","Scheduling.Shift.Created","Not Completed","3","2024-03-05 19:50:35","2024-03-03","2024-04-04 19:50:35"
"266dd06897b8a100fec485aa2f7ec512","0","2024-03-05 23:19:44","1","Scheduling.Shift.Created","Not Completed","3","2024-03-05 23:14:50","2024-03-03","2024-04-04 23:14:50"
"17a981f07e4885f63c604028d29b0d57","0","2024-03-06 02:53:53","1","Scheduling.Shift.Created","Not Completed","3","2024-03-06 02:46:22","2024-03-03","2024-04-05 02:46:22"
"11d1f31b01938d970d14eeef05b52707","0","2024-03-06 13:05:44","1","Scheduling.Shift.Created","Not Completed","2","2024-03-06 13:01:39","2024-03-03","2024-04-05 13:01:39"
"200895fa4b3caa5a7668cdf746d8f9fb","0","2024-03-06 13:32:27","1","Scheduling.Shift.Created","Not Completed","2","2024-03-06 13:28:57","2024-03-03","2024-04-05 13:28:57"
"18e9b772744c011b02413abdb3cb3569","0","2024-03-06 13:56:36","1","Scheduling.Shift.Created","Not Completed","2","2024-03-06 13:47:01","2024-03-03","2024-04-05 13:47:01"
"4a78b11cd6bc0701e3695eb530a29421","0","2024-03-06 16:52:08","1","Scheduling.Shift.Created","Not Completed","2","2024-03-06 15:55:02","2024-03-03","2024-04-05 15:55:02"
"042d03dc1550ebfeabd34fa67469a883","0","2024-03-06 17:09:15","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-06 17:03:11","2024-03-03","2024-04-05 17:03:11"
"32ca3839f81500a630572958daf037f3","0","2024-03-06 18:07:34","0","First.Action","Not Completed","1","2024-03-06 17:57:54","2024-03-03","2024-04-05 17:57:54"
"0342e98329d26b09ae162f3542e441e8","0","2024-03-06 18:30:23","1","Scheduling.Shift.Created","Not Completed","2","2024-03-06 18:28:27","2024-03-03","2024-04-05 18:28:27"
"23a85dd950960409eeb94a355272fd39","0","2024-03-06 19:53:55","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-06 17:55:34","2024-03-03","2024-04-05 17:55:34"
"0e3de494720a7e5dee53e067e15dc7b7","0","2024-03-07 00:42:08","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-07 00:40:04","2024-03-03","2024-04-06 00:40:04"
"3704cbcf0f43316e8c20aaaa188e956c","0","2024-03-07 01:19:25","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-07 01:14:30","2024-03-03","2024-04-06 01:14:30"
"3306fcfc7e5ae9427353df18f26019fc","0","2024-03-07 09:01:12","1","Scheduling.Shift.Created","Not Completed","2","2024-03-07 08:57:25","2024-03-03","2024-04-06 08:57:25"
"3695372bdc0a85e5b6b49846a5c4d04d","0","2024-03-07 09:32:34","4","Scheduling.Shift.AssignmentChanged","Completed","6","2024-02-20 11:55:14","2024-02-18","2024-03-21 11:55:14"
"2d18bdd90870ad2597e58f68493b7672","0","2024-03-07 12:20:18","1","Scheduling.Shift.Created","Not Completed","3","2024-03-07 12:15:22","2024-03-03","2024-04-06 12:15:22"
"20018b8013d7bff350cb78f1190cc965","1","2024-03-07 12:22:39","1","Scheduling.Shift.Created","Not Completed","3","2024-03-07 12:16:41","2024-03-03","2024-04-06 12:16:41"
"140a2d7a8a5ed691d2e14c358bcc696c","0","2024-03-07 16:12:01","1","Scheduling.Shift.Created","Not Completed","2","2024-03-07 16:10:34","2024-03-03","2024-04-06 16:10:34"
"3057bc13ee2a47810c1a49251a55e26c","0","2024-03-07 16:30:11","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-15 07:29:12","2024-02-11","2024-03-16 07:29:12"
"354d7dfadb2d56c2e828929cd4b7eb5a","1","2024-03-07 21:11:05","1","Scheduling.Shift.Created","Not Completed","3","2024-03-07 21:08:53","2024-03-03","2024-04-06 21:08:53"
"472339bb03be9c92305f1c107f7bef1e","0","2024-03-07 21:53:19","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-14 19:57:58","2024-02-11","2024-03-15 19:57:58"
"33cb4369c37266cd8994da8878b17b87","0","2024-03-07 21:59:59","2","Mobile.Schedule.Loaded","Not Completed","3","2024-03-07 21:33:59","2024-03-03","2024-04-06 21:33:59"
"03add5df59d723dc3b22f30e0280fd1e","0","2024-03-08 00:48:39","3","Scheduling.Shift.Approved","Not Completed","4","2024-03-01 00:13:22","2024-02-25","2024-03-31 00:13:22"
"1c99e421b28c6e2068c6bd83d150bf7e","0","2024-03-08 02:25:52","2","Mobile.Schedule.Loaded","Not Completed","3","2024-03-08 02:15:53","2024-03-03","2024-04-07 02:15:53"
"25eed71fdc1fe06b3844383a4da0cb0f","1","2024-03-08 06:27:39","1","Scheduling.Shift.Created","Not Completed","3","2024-03-08 06:23:53","2024-03-03","2024-04-07 06:23:53"
"309cdbc5340dd603d11e999ca061f387","1","2024-03-08 07:41:41","1","Scheduling.Shift.Created","Not Completed","4","2024-03-08 07:29:54","2024-03-03","2024-04-07 07:29:54"
"44fcbfd76db144103bb84ed44dbc9619","0","2024-03-08 13:30:49","3","Scheduling.Shift.Approved","Completed","6","2024-02-22 11:01:09","2024-02-18","2024-03-23 11:01:09"
"4272aec621eaf5962410b0a3f8b90af0","0","2024-03-08 14:21:36","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-08 14:09:57","2024-03-03","2024-04-07 14:09:57"
"0f374fde22e14f199f41eb85df0e0820","1","2024-03-08 17:34:41","1","Scheduling.Shift.Created","Not Completed","3","2024-03-07 17:24:39","2024-03-03","2024-04-06 17:24:39"
"029734f906ca5ce1dce0e8db457bb9f3","0","2024-03-08 17:43:20","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-03-06 01:38:57","2024-03-03","2024-04-05 01:38:57"
"19253296a7202756ec5a73a9d9541f2b","0","2024-03-08 19:55:01","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-08 19:42:35","2024-03-03","2024-04-07 19:42:35"
"2afbb79fb1df508f34dbe07e6faf6e9f","0","2024-03-08 22:21:11","1","Scheduling.Shift.Created","Not Completed","2","2024-03-08 22:18:06","2024-03-03","2024-04-07 22:18:06"
"0a072ebd3ac0e04aacd02f70556315f7","0","2024-03-09 05:36:38","1","Scheduling.Shift.Created","Not Completed","2","2024-03-09 05:32:58","2024-03-03","2024-04-08 05:32:58"
"4b386f1836c8c36ddbc810ec7e73388f","1","2024-03-09 10:55:20","1","Scheduling.Shift.Created","Not Completed","3","2024-03-09 10:53:00","2024-03-03","2024-04-08 10:53:00"
"0f165ca8934c0e012f037d3c9f444c1b","0","2024-03-09 16:28:50","5","Scheduling.Template.ApplyModal.Applied","Not Completed","4","2024-03-09 15:43:05","2024-03-03","2024-04-08 15:43:05"
"1f14124d04ee5a2802bf34c67bc54c27","0","2024-03-09 17:48:26","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-03-05 15:54:09","2024-03-03","2024-04-04 15:54:09"
"0aad4af4ad7c03f0a839ddeaa70e7c68","0","2024-03-09 23:10:58","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-23 21:55:54","2024-02-18","2024-03-24 21:55:54"
"2f37c79af942516c5085b54d1f49a592","0","2024-03-09 23:56:12","1","Scheduling.Shift.Created","Not Completed","3","2024-03-09 23:49:42","2024-03-03","2024-04-08 23:49:42"
"22147f3772c141d38895b16bbc61b374","1","2024-03-10 00:16:26","1","Scheduling.Shift.Created","Not Completed","3","2024-03-10 00:14:58","2024-03-10","2024-04-09 00:14:58"
"177e545194d330b2170b3cad48a0257f","1","2024-03-10 03:20:20","2","Mobile.Schedule.Loaded","Not Completed","4","2024-03-10 03:12:48","2024-03-10","2024-04-09 03:12:48"
"34a1d2c2de17eb11c365ee8c94344290","0","2024-03-10 13:04:18","3","Scheduling.Shift.Approved","Completed","6","2024-02-09 15:22:29","2024-02-04","2024-03-10 15:22:29"
"156e8fd102c92e5a04aa948c4917b747","1","2024-03-10 14:04:00","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-03-10 14:00:25","2024-03-10","2024-04-09 14:00:25"
"0ed2bf9e0a8819cf5eb1a3e2cf2c70fb","0","2024-03-10 14:42:01","2","Mobile.Schedule.Loaded","Not Completed","2","2024-03-10 14:37:34","2024-03-10","2024-04-09 14:37:34"
"23ffb8858432874e23d4b4eadb643ca1","0","2024-03-10 15:36:15","2","Mobile.Schedule.Loaded","Not Completed","4","2024-03-08 10:42:55","2024-03-03","2024-04-07 10:42:55"
"21fcea51e735a6ca9fab7535e2f93832","1","2024-03-10 15:58:53","2","Mobile.Schedule.Loaded","Not Completed","3","2024-03-10 15:54:45","2024-03-10","2024-04-09 15:54:45"
"25c4df6b082e9b9dbd16eb567b30c62a","0","2024-03-10 17:20:09","1","Scheduling.Shift.Created","Not Completed","2","2024-03-10 16:38:07","2024-03-10","2024-04-09 16:38:07"
"1f645229e51d07ef0ee5c028842a880c","1","2024-03-10 17:44:26","1","Scheduling.Shift.Created","Not Completed","4","2024-03-10 17:39:31","2024-03-10","2024-04-09 17:39:31"
